height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
176,70,Algeria,70,79,Right,2023.0,69,49,63,71,52,77,55,40,65,71,75,73,67,66,72,59,68,65,63,54,66,67,60,60,50,61,64,70,69,11,12,8,9,7,22.0,Right-Back,3000000,summer,Ligue 1,2018
189,82,Croatia,70,79,Left,2022.0,54,48,59,74,59,58,49,62,69,76,65,75,58,68,59,67,60,72,59,59,64,61,68,68,49,49,65,71,69,13,10,11,11,7,21.0,Central Midfield,3800000,summer,Ligue 1,2018
180,79,Paraguay,70,78,Right,2021.0,40,74,68,59,52,70,47,43,39,73,74,77,73,62,69,72,70,78,65,63,45,29,69,57,72,66,27,30,24,6,11,14,9,9,22.0,Left Winger,1000000,summer,Super Lig,2018
176,70,Croatia,70,77,Left,2021.0,69,64,32,74,53,61,42,42,64,70,81,75,77,70,74,57,48,50,51,63,38,36,66,74,43,71,40,42,41,14,7,14,6,10,22.0,Attacking Midfield,2500000,summer,Jupiler Pro League,2018
173,70,Uruguay,70,75,Right,,63,30,60,63,38,64,63,43,51,69,79,76,76,71,80,37,72,63,67,30,73,66,49,43,46,56,69,73,72,13,9,15,15,14,25.0,Right-Back,1750000,winter,Superliga,2018
180,66,Serbia,70,75,Right,2022.0,54,48,41,72,54,74,65,63,71,72,73,67,75,73,68,62,59,73,64,66,65,57,53,72,42,73,49,57,44,5,8,11,13,12,24.0,Attacking Midfield,1200000,summer,Liga Portugal,2018
185,77,Croatia,70,74,Right,2023.0,57,45,64,77,59,61,58,40,75,71,66,64,62,62,67,62,65,66,67,63,64,64,43,61,44,62,65,73,67,7,8,10,11,9,27.0,Defensive Midfield,5900000,winter,Serie A,2018
180,78,Tunisia,70,74,Right,2022.0,31,34,64,65,46,57,25,32,68,62,68,66,61,68,58,68,76,62,68,63,67,70,38,37,66,61,74,72,67,6,6,12,5,14,25.0,Centre-Back,1800000,summer,Super League 1,2018
186,80,Ghana,70,73,Right,2020.0,57,65,75,65,62,65,33,36,36,68,77,82,74,59,49,77,81,55,75,60,52,35,71,62,68,57,35,23,20,16,7,14,8,9,25.0,Centre-Forward,2500000,summer,Super Liga Srbije,2018
186,77,Croatia,69,80,Left,2023.0,73,29,65,71,30,67,57,29,63,71,77,78,73,66,66,41,64,67,69,26,60,63,41,49,31,59,64,67,66,10,6,6,8,9,20.0,Left-Back,6000000,summer,1 Bundesliga,2018
186,76,Iceland,69,79,Right,2022.0,18,14,17,27,13,13,17,14,15,32,45,46,42,62,55,16,59,41,56,15,23,23,16,39,22,58,12,19,15,70,68,72,67,67,23.0,Goalkeeper,1600000,summer,Ligue 1,2018
194,80,Croatia,69,79,Right,2022.0,30,27,68,59,26,54,27,26,56,57,72,69,58,60,57,43,76,65,75,38,75,67,28,38,33,63,65,67,70,9,7,12,14,13,21.0,Centre-Back,2280000,summer,Scottish Premiership,2018
181,75,Germany,69,78,Left,2022.0,59,68,57,66,62,70,55,42,52,71,76,77,77,71,72,69,63,65,61,58,38,22,70,63,53,57,33,14,13,14,10,7,9,16,22.0,Centre-Forward,5000000,summer,1 Bundesliga,2018
188,84,Argentina,69,77,Right,2020.0,65,46,66,63,27,59,31,34,64,63,64,58,61,56,50,42,74,69,82,38,70,64,62,65,47,55,64,70,73,13,13,11,13,11,23.0,Right-Back,3080000,winter,Serie A,2018
190,90,Croatia,69,73,Right,2021.0,51,32,71,60,46,53,52,40,64,61,66,55,36,67,37,68,48,67,90,58,65,67,36,37,42,64,66,68,70,6,5,14,7,9,23.0,Centre-Back,1300000,summer,Bundesliga,2018
183,78,Slovakia,68,77,Right,2022.0,50,70,72,65,50,65,60,40,50,63,68,67,65,65,62,68,72,65,63,67,38,13,65,54,72,62,45,20,17,15,5,8,6,11,21.0,Centre-Forward,1500000,summer,Serie A,2018
180,82,Argentina,68,76,Right,2019.0,38,74,68,55,60,64,40,34,34,65,67,66,68,53,54,69,68,63,74,51,31,17,72,50,52,53,28,17,19,13,9,13,7,13,21.0,Centre-Forward,3600000,summer,Serie A,2018
180,74,Croatia,68,74,Right,2022.0,38,55,60,68,48,49,52,63,63,61,54,65,62,62,71,70,64,68,74,56,73,71,52,60,45,50,66,72,63,13,6,9,10,12,24.0,Defensive Midfield,1000000,summer,Superliga,2018
191,80,Guinea,68,73,Right,2020.0,49,67,71,59,49,61,42,39,47,64,67,76,62,60,59,72,71,68,79,60,58,35,70,49,70,59,45,26,24,11,9,14,8,14,23.0,Centre-Forward,4000000,winter,Ligue 1,2018
186,80,Croatia,68,73,Left,2022.0,73,45,65,66,37,66,61,31,63,68,74,76,65,54,66,64,68,68,71,42,70,63,59,50,38,63,60,69,67,12,13,6,8,9,25.0,Left-Back,2450000,summer,Scottish Premiership,2018
172,70,Denmark,67,79,Left,2022.0,48,63,45,62,59,72,61,59,57,68,78,73,86,66,86,70,76,71,55,67,48,29,67,63,63,64,39,36,35,11,10,11,10,7,20.0,Right Winger,2200000,summer,Premier League,2018
181,70,Greece,67,74,Right,2023.0,65,40,53,61,42,62,41,44,60,65,81,84,75,62,68,60,61,74,56,55,70,60,65,52,60,48,67,63,61,10,7,14,13,10,21.0,Right-Back,1000000,summer,Super League 1,2018
189,71,Serbia,66,83,Right,2021.0,61,67,55,62,58,71,60,57,55,72,66,71,61,59,53,60,55,53,64,69,41,31,59,65,60,60,35,31,29,13,9,11,5,9,19.0,Attacking Midfield,2500000,summer,Serie A,2018
190,78,Ghana,66,80,Right,2021.0,39,29,66,51,37,44,30,27,46,49,63,71,57,65,50,62,65,63,67,31,67,67,35,39,41,58,64,68,64,5,8,10,7,9,20.0,Centre-Back,1500000,summer,Serie A,2018
188,76,Morocco,66,74,Left,2021.0,41,34,66,65,38,53,43,41,57,64,51,63,49,64,52,62,66,64,71,46,68,66,39,47,48,65,63,64,64,7,15,9,14,6,22.0,Centre-Back,1600000,summer,Ligue 1,2018
192,85,Serbia,66,70,Right,2020.0,14,8,10,22,6,7,11,10,15,16,22,22,41,60,28,21,30,27,69,8,20,8,6,33,14,49,20,10,10,67,63,64,66,65,25.0,Goalkeeper,1000000,summer,Laliga,2018
186,78,France,65,86,Right,2021.0,62,46,60,67,50,74,60,50,65,72,62,61,65,56,57,67,59,59,63,53,55,51,59,65,55,65,59,57,55,14,12,9,10,14,18.0,Attacking Midfield,5500000,winter,Ligue 1,2018
180,70,South Africa,65,83,Right,2022.0,38,65,58,59,61,64,44,38,45,67,76,72,56,55,66,75,61,55,60,55,38,24,61,58,65,49,36,33,31,5,6,10,9,12,18.0,Centre-Forward,1200000,winter,Ligue 1,2018
185,75,Germany,65,82,Right,2020.0,51,62,55,63,40,70,38,32,52,68,85,88,78,58,67,62,65,56,60,55,52,26,55,53,58,48,46,24,20,12,13,8,6,9,17.0,Right Midfield,2500000,summer,1 Bundesliga,2018
169,72,Nigeria,65,77,Right,2022.0,61,57,42,60,54,69,63,42,47,66,90,90,75,58,88,62,63,52,56,55,53,28,57,51,47,62,44,24,26,11,11,12,11,12,19.0,Right Winger,2000000,summer,Eredivisie,2018
190,80,Italy,65,73,Left,2020.0,40,33,68,52,35,40,30,30,45,52,55,61,54,50,52,52,71,63,67,25,56,58,21,34,38,54,75,68,65,13,10,10,5,7,22.0,Centre-Back,5000000,summer,Serie A,2018
176,67,Ghana,65,69,Right,2022.0,55,68,36,55,63,71,43,38,38,64,82,78,77,61,79,65,58,63,41,48,42,21,59,58,52,62,41,23,22,15,16,14,13,15,24.0,Right Winger,3000000,summer,Laliga,2018
185,72,France,64,86,Right,2023.0,52,65,56,55,66,62,57,43,47,63,85,84,76,62,60,61,60,53,59,57,36,21,62,56,58,63,27,21,19,5,13,6,15,14,16.0,Centre-Forward,20000000,summer,Ligue 1,2018
185,80,Italy,64,82,Right,2023.0,39,57,59,66,39,64,54,51,60,68,64,62,46,63,62,59,46,71,61,50,60,54,62,67,49,58,56,46,40,8,11,11,13,5,18.0,Attacking Midfield,6750000,summer,Serie A,2018
170,73,Romania,64,80,Right,2021.0,41,32,58,58,30,47,32,36,69,51,67,66,67,63,78,40,67,79,83,29,61,63,43,52,39,62,54,68,64,8,9,7,11,9,18.0,Defensive Midfield,2000000,summer,Jupiler Pro League,2018
182,76,Mali,64,79,Right,2021.0,33,25,66,49,28,31,29,26,45,44,66,69,53,58,69,36,70,72,69,25,69,63,32,35,41,52,66,64,62,8,10,8,13,10,19.0,Centre-Back,2500000,summer,Ligue 1,2018
183,70,England,64,77,Right,2019.0,38,64,53,52,45,64,39,35,31,63,86,88,71,59,60,58,72,62,62,61,35,25,63,53,55,58,53,23,24,11,10,13,15,14,21.0,Centre-Forward,1700000,winter,Premier League,2018
192,81,France,62,82,Right,2022.0,31,25,71,60,33,56,35,34,52,51,68,68,61,56,39,42,72,58,66,29,61,60,30,56,42,56,54,64,55,12,14,10,14,15,18.0,Centre-Back,1450000,summer,Ligue 1,2018
188,82,Denmark,62,80,Left,2023.0,42,59,54,56,44,63,49,34,38,65,68,66,64,56,73,64,60,40,67,55,39,22,63,54,59,64,55,31,22,8,13,13,8,11,19.0,Right Winger,5820000,summer,Serie A,2018
187,74,Italy,62,76,Left,2021.0,42,32,33,70,35,63,51,53,67,66,54,56,55,59,62,44,36,47,61,50,55,60,42,65,32,58,39,49,47,9,10,8,14,8,20.0,Defensive Midfield,5000000,summer,Serie A,2018
190,73,Turkey,61,78,Right,2023.0,15,11,10,33,19,12,24,11,34,17,24,15,26,55,28,25,34,28,61,12,29,15,11,35,18,38,18,19,24,58,70,57,49,66,18.0,Goalkeeper,2500000,summer,Super Lig,2018
188,85,Argentina,61,77,Right,2021.0,35,23,56,41,29,31,29,30,30,37,55,53,43,51,39,45,70,61,77,20,46,60,29,28,40,45,61,67,62,6,8,15,15,14,19.0,Centre-Back,15500000,winter,1 Bundesliga,2018
179,71,Switzerland,58,82,Left,2021.0,30,63,58,44,35,47,39,28,32,58,66,70,75,51,78,55,67,71,67,53,38,12,54,42,66,45,36,16,12,11,13,12,14,8,17.0,Right Winger,1300000,summer,Super League,2018
188,80,Poland,58,74,Right,2020.0,23,36,57,55,28,28,27,22,45,44,66,56,40,42,51,50,70,67,71,45,50,57,21,31,38,51,54,63,56,10,14,6,15,6,18.0,Centre-Back,3500000,winter,Serie A,2018
177,62,Brazil,77,92,Right,2025.0,65,73,50,70,71,81,77,58,48,80,92,94,90,70,82,74,74,79,54,68,48,26,74,65,65,75,32,25,18,5,7,7,7,10,18.0,Left Winger,45000000,summer,Laliga,2018
176,75,Brazil,77,80,Left,2023.0,63,63,58,77,48,80,69,52,73,75,78,83,82,76,83,69,71,83,71,69,67,80,76,69,59,68,68,81,77,15,10,9,7,14,25.0,Left-Back,5000000,summer,Premier Liga Ukr,2018
180,80,Spain,77,77,Left,2022.0,79,43,72,70,54,66,77,55,68,74,78,77,73,72,71,78,85,82,77,77,85,69,49,48,59,75,74,78,83,12,13,9,8,11,28.0,Left-Back,24000000,summer,Laliga,2018
184,82,Brazil,75,87,Left,2023.0,45,74,78,60,75,67,57,45,52,73,70,79,67,72,65,78,66,66,79,63,55,25,77,60,68,73,20,24,38,6,10,9,12,11,21.0,Centre-Forward,5000000,summer,Serie A,2018
186,79,Brazil,75,86,Right,2023.0,71,47,72,69,34,67,58,40,64,72,79,75,75,73,67,62,80,84,76,39,80,69,59,59,60,67,74,73,76,11,8,15,12,15,20.0,Centre-Back,7000000,summer,Liga Portugal,2018
175,66,Brazil,75,80,Right,2023.0,70,62,54,75,67,78,71,66,72,76,82,78,79,73,79,73,59,76,50,72,57,68,69,75,68,70,75,70,68,6,5,6,9,8,25.0,Central Midfield,4800000,summer,Premier Liga Ukr,2018
189,80,Spain,73,77,Left,2022.0,49,18,73,69,26,55,27,24,58,69,64,66,60,62,37,57,60,68,78,21,75,74,26,54,43,62,69,74,70,11,7,6,6,9,25.0,Centre-Back,5000000,summer,Laliga,2018
188,81,Portugal,72,86,Right,2023.0,62,70,56,64,65,73,72,58,52,71,87,85,75,72,50,71,64,70,77,59,59,21,73,66,63,76,25,24,21,10,12,15,11,9,19.0,Left Winger,20200000,summer,Ligue 1,2018
183,80,Brazil,71,80,Right,2022.0,34,35,75,66,33,55,28,20,54,60,64,67,62,68,59,49,75,60,78,21,72,70,28,36,43,64,68,70,69,13,15,13,5,6,21.0,Centre-Back,5800000,summer,Serie A,2018
178,70,England,70,81,Right,2023.0,54,53,51,71,42,69,58,49,65,70,77,79,75,63,78,63,69,80,79,59,80,67,55,64,57,71,67,68,66,12,10,7,6,8,20.0,Central Midfield,7350000,summer,Serie A,2018
173,71,Brazil,69,83,Left,2023.0,57,58,56,72,56,69,55,51,67,67,70,70,63,71,76,71,70,72,63,69,70,62,68,70,56,50,68,67,64,12,11,11,9,12,20.0,Central Midfield,6600000,summer,Premier Liga Ukr,2018
187,87,Spain,68,68,Left,2019.0,43,72,70,57,56,62,45,43,40,66,67,63,52,65,49,66,67,59,72,64,38,20,69,57,73,50,22,17,18,10,14,10,12,10,32.0,Centre-Forward,3000000,winter,Laliga,2018
184,75,Brazil,67,85,Right,2023.0,64,67,61,57,59,64,61,56,55,65,78,86,69,62,69,71,73,67,63,55,59,14,65,62,60,65,30,14,24,8,7,13,13,11,19.0,Centre-Forward,15000000,summer,1 Bundesliga,2018
183,75,Brazil,67,72,Right,2019.0,29,75,68,58,55,67,52,41,41,62,68,65,59,52,61,60,71,70,69,65,55,10,70,55,64,47,26,12,18,8,8,8,8,14,25.0,Left Winger,1500000,winter,Liga Portugal,2018
171,65,Brazil,65,81,Left,2023.0,54,58,34,60,53,69,45,38,47,66,83,79,73,67,83,52,41,52,40,43,26,23,65,58,50,66,24,21,28,12,6,13,14,10,19.0,Left-Back,1000000,summer,Premier Liga Ukr,2018
183,85,Brazil,62,71,Left,2021.0,62,42,51,59,33,62,44,30,57,64,70,74,60,52,63,54,56,71,72,38,63,56,59,58,32,60,62,59,58,10,7,14,6,10,22.0,Left-Back,2000000,winter,Jupiler Pro League,2018
172,60,Brazil,53,71,Left,2019.0,51,58,39,54,42,59,48,34,42,56,68,67,61,39,85,69,42,31,34,42,32,22,43,44,55,44,24,27,22,13,14,14,11,13,20.0,Centre-Back,3000000,winter,1 Bundesliga,2018
188,80,Central African Republic,81,84,Left,2022.0,65,69,75,83,62,79,62,56,79,82,65,73,73,83,66,86,78,82,92,80,86,78,77,79,45,84,70,80,81,15,10,10,8,10,25.0,Defensive Midfield,22000000,summer,Laliga,2018
183,74,France,80,85,Right,2023.0,50,81,76,71,69,75,69,41,48,79,79,85,78,77,68,80,83,74,86,66,75,22,82,68,82,76,81,14,16,7,13,11,10,8,22.0,Centre-Forward,22000000,summer,Ligue 1,2018
185,80,Nigeria,76,76,Right,2022.0,72,75,68,74,66,84,76,60,58,78,79,83,76,70,61,78,71,75,79,73,55,13,75,69,68,75,76,40,34,6,10,6,15,9,29.0,Left Winger,1100000,summer,Super Lig,2018
186,80,Turkey,74,85,Right,2024.0,26,30,73,70,28,65,32,31,66,70,68,69,62,69,60,48,84,64,80,25,69,71,30,58,47,70,20,77,73,10,13,10,6,5,18.0,Centre-Back,11000000,winter,1 Bundesliga,2018
182,73,Kosovo,74,78,Right,2020.0,76,47,64,73,41,70,44,42,68,73,78,79,75,69,71,59,70,78,61,41,64,68,57,64,44,63,60,74,73,15,6,12,8,11,23.0,Right-Back,5000000,summer,Premier League,2018
179,75,Croatia,73,83,Left,2023.0,81,64,42,74,67,78,83,76,76,76,75,66,84,63,69,75,50,66,53,70,63,34,60,77,78,70,55,34,31,9,12,12,5,6,20.0,Central Midfield,2500000,summer,Supersport Hnl,2018
185,76,Serbia,73,78,Right,2023.0,74,62,49,73,74,74,58,54,66,72,86,75,81,73,64,76,45,66,57,72,43,22,67,73,57,76,12,26,23,7,9,14,13,6,22.0,Left Winger,12000000,summer,Ligue 1,2018
191,80,Romania,72,83,Right,2022.0,22,35,41,75,21,35,21,64,68,69,65,59,73,67,32,81,74,72,83,68,59,71,28,62,30,60,50,74,68,7,5,10,6,10,19.0,Defensive Midfield,2900000,winter,Premier League,2018
186,80,Uruguay,72,77,Right,2024.0,55,77,78,65,61,65,35,35,61,71,63,68,71,68,55,65,72,67,86,65,71,61,68,65,68,69,66,40,35,12,10,14,8,5,24.0,Centre-Forward,3500000,winter,Laliga,2018
173,70,Netherlands,72,73,Right,2021.0,66,70,41,68,61,77,70,65,52,73,87,85,86,68,84,59,71,64,56,57,55,32,69,64,54,66,23,24,22,12,7,8,10,7,25.0,Left Winger,3000000,summer,1 Bundesliga,2018
187,79,Croatia,71,85,Right,2020.0,65,48,62,76,49,69,51,54,79,73,62,72,56,61,56,74,55,69,69,70,72,68,60,67,58,74,72,65,72,12,13,5,14,9,18.0,Central Midfield,6300000,winter,Premier League,2018
183,73,Morocco,71,71,Right,2022.0,58,53,58,77,57,72,53,72,75,72,63,61,68,70,60,72,52,68,62,71,58,58,60,63,54,68,69,67,62,9,8,9,11,8,26.0,Defensive Midfield,2200000,summer,Serie A,2018
170,62,Israel,70,86,Right,2024.0,53,67,38,72,36,78,45,42,56,70,80,78,76,64,82,55,55,55,44,37,30,21,63,73,52,66,48,34,35,12,11,9,13,10,19.0,Left Winger,6500000,winter,Premier Liga Ukr,2018
188,81,Wales,70,73,Left,,65,21,68,67,26,51,27,32,72,64,44,52,51,67,51,45,52,67,76,26,67,69,37,59,34,66,20,71,69,8,10,8,13,10,26.0,Centre-Back,2250000,summer,Jupiler Pro League,2018
189,83,Ecuador,69,83,Right,2023.0,55,67,66,57,60,64,60,29,49,65,83,87,74,66,67,72,71,67,81,56,60,17,66,50,63,65,60,18,25,7,12,7,11,10,19.0,Centre-Forward,2000000,winter,Laliga,2018
178,54,Colombia,69,82,Right,2019.0,51,68,46,68,60,78,62,54,47,74,68,71,81,51,91,53,71,48,30,61,48,35,67,64,56,73,69,47,35,8,12,12,8,9,20.0,Attacking Midfield,2000000,summer,Premier Liga Ukr,2018
180,80,Nigeria,69,72,Right,2024.0,54,67,64,71,66,72,41,72,58,69,84,79,68,58,78,73,63,73,69,67,62,41,63,66,53,53,60,39,36,15,8,10,14,15,23.0,Left Winger,2650000,winter,Supersport Hnl,2018
171,63,Ukraine,68,78,Left,2023.0,63,67,58,59,56,71,60,58,56,70,73,73,71,67,74,36,59,37,34,64,31,17,70,60,66,62,7,39,22,5,11,10,11,11,21.0,Right Winger,2000000,winter,Scottish Premiership,2018
173,67,Ghana,67,78,Right,2020.0,48,67,44,62,64,71,57,41,37,65,89,84,78,62,78,73,74,63,63,60,78,23,64,43,59,54,66,27,30,14,14,6,7,11,19.0,Left Winger,2000000,summer,1 Bundesliga,2018
175,66,Wales,66,85,Right,2023.0,63,63,47,61,57,67,71,67,54,68,89,87,78,59,74,49,71,55,48,48,38,27,59,58,40,50,45,28,29,8,5,6,12,13,18.0,Right Winger,9000000,winter,1 Bundesliga,2018
188,78,Slovakia,66,80,Left,2023.0,63,38,65,68,48,60,39,57,46,58,59,56,48,65,45,46,63,64,69,37,59,67,55,48,47,57,64,73,69,14,12,6,7,14,20.0,Centre-Back,3800000,summer,Serie A,2018
172,65,Montenegro,66,72,Right,2022.0,59,60,44,64,43,67,61,55,59,65,75,71,71,61,82,66,51,55,48,58,55,41,66,65,60,63,68,28,35,13,13,6,15,6,23.0,Central Midfield,1800000,winter,Serie A,2018
182,77,Albania,66,72,Right,2022.0,65,57,42,62,51,71,60,35,58,65,90,86,84,59,73,61,50,61,52,49,57,36,57,59,56,60,63,29,24,10,6,14,11,9,23.0,Right Winger,2000000,summer,Scottish Premiership,2018
185,78,Italy,63,80,Right,2023.0,28,18,64,50,21,43,29,24,41,50,52,51,51,60,57,44,74,40,66,20,57,65,26,32,40,56,35,64,62,8,10,11,6,10,18.0,Centre-Back,8500000,summer,Serie A,2018
178,69,Bulgaria,63,71,Right,2023.0,50,65,48,59,49,66,55,38,32,65,77,70,72,60,71,79,59,60,57,60,54,18,65,46,52,69,36,26,24,10,12,10,5,13,22.0,Right Winger,4000000,winter,Serie A,2018
179,67,Hungary,62,77,Right,2022.0,60,51,48,62,44,59,32,51,55,62,73,76,62,65,72,53,48,59,35,41,60,57,55,53,42,61,10,51,49,13,14,14,10,5,19.0,Central Midfield,1000000,winter,Serie A,2018
185,77,Italy,62,75,Right,2023.0,60,30,60,44,38,69,45,40,52,45,71,70,62,55,69,40,60,72,61,35,63,56,50,42,42,42,65,66,68,14,13,14,11,9,19.0,Right-Back,6000000,summer,Serie A,2018
190,80,Serbia,60,79,Left,2023.0,41,65,62,60,47,55,41,37,38,55,60,58,55,54,48,62,65,58,63,55,41,12,58,53,65,55,9,25,24,5,15,6,11,10,18.0,Centre-Forward,3200000,summer,Serie A,2018
177,70,Croatia,60,71,Right,2023.0,60,45,53,65,59,63,56,57,63,65,65,65,63,55,73,65,60,58,59,62,60,51,54,51,52,49,45,42,41,9,6,5,14,10,21.0,Central Midfield,2700000,winter,Superliga,2018
180,72,Brazil,79,89,Left,2023.0,68,75,56,78,70,84,80,73,76,80,75,77,74,80,68,77,81,84,71,74,80,58,81,74,75,82,10,65,56,14,9,12,11,11,21.0,Attacking Midfield,38400000,winter,Serie A,2018
178,72,Spain,74,82,Right,2023.0,71,58,40,64,52,89,65,42,52,80,97,96,84,62,87,74,73,73,81,55,62,29,60,57,47,70,52,36,33,13,9,11,12,7,22.0,Right Winger,20000000,summer,Premier League,2018
182,80,Brazil,74,81,Right,2020.0,43,40,71,72,33,64,57,46,69,72,60,68,60,65,59,61,62,63,77,36,76,77,36,46,58,66,13,73,75,8,15,16,13,12,22.0,Centre-Back,12000000,summer,Serie A,2018
186,76,Brazil,72,77,Right,2021.0,11,8,12,25,9,11,20,11,57,28,24,32,56,58,38,52,60,26,45,9,30,11,8,56,13,41,68,10,25,72,71,69,70,76,25.0,Goalkeeper,2500000,winter,Serie A,2018
176,68,Angola,72,74,Right,2023.0,71,50,60,68,60,76,74,35,65,74,78,85,78,70,77,68,78,74,61,64,67,66,66,60,48,67,21,71,72,9,10,7,8,10,25.0,Right-Back,4500000,summer,Liga Portugal,2018
190,80,Portugal,69,71,Right,2024.0,35,39,70,64,28,58,31,33,63,63,68,75,61,65,53,43,63,61,72,34,59,73,32,43,41,51,64,71,72,7,10,7,11,15,25.0,Centre-Back,2400000,winter,Liga Portugal,2018
187,74,Brazil,68,77,Right,2022.0,51,50,63,69,45,60,41,46,59,62,73,68,65,64,54,67,80,72,75,52,71,65,60,58,45,58,66,75,63,9,7,11,13,8,22.0,Defensive Midfield,4900000,summer,Super Lig,2018
166,67,Brazil,66,71,Right,2020.0,61,54,42,61,49,74,65,60,46,66,87,82,85,58,79,61,66,62,44,53,58,21,60,61,55,65,65,39,39,12,13,13,9,13,34.0,Left Winger,2000000,winter,Super Lig,2018
168,65,Brazil,65,85,Right,2023.0,64,54,53,67,43,64,40,39,71,72,73,72,65,58,78,55,53,71,58,37,30,32,71,73,47,67,44,42,42,13,11,14,11,14,18.0,Central Midfield,3500000,winter,Premier Liga Ukr,2018
191,84,Brazil,65,81,Right,2020.0,12,6,13,25,6,10,13,12,26,13,24,31,29,55,26,44,34,21,61,6,18,11,7,34,18,27,62,11,11,63,67,59,64,69,18.0,Goalkeeper,2600000,winter,Serie A,2018
184,75,Brazil,63,74,Right,2020.0,60,32,60,61,40,55,42,39,62,56,61,66,63,60,62,59,70,59,64,40,60,61,39,41,62,43,51,62,63,7,11,5,15,12,19.0,Centre-Back,1800000,winter,1 Bundesliga,2018
190,80,Brazil,61,74,Right,2023.0,32,58,58,47,39,66,35,25,37,61,71,75,73,54,65,61,66,68,77,53,67,20,60,49,52,45,59,31,21,9,14,12,13,14,19.0,Centre-Forward,2250000,winter,Superliga,2018
