sofifa_id,player_url,short_name,long_name,age_x,dob,height_cm,weight_kg,nationality_x,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,club,name,age_y,nationality_y,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
202556,https://sofifa.com/player/202556/memphis-depay/150002,M. Depay,Memphis Depay,20,1994-02-13,176,78,Netherlands,PSV,Holland Eredivisie,1.0,78,88,6500000,70000,LW,Right,2,2,5,High/Medium,Normal,No,,"#Speedster, #Dribbler",LW,7.0,,2011-08-01,2018.0,SUB,21.0,91.0,71.0,72.0,84.0,28.0,75.0,,,,,,,"Power Free-Kick, Avoids Using Weaker Foot, Selfish, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",65,64,54,73,74,86,78,80,68,82,92,90,82,81,86,86,79,82,74,72,66,21,78,75,68,,24,31,20,8,14,6,12,10,Manchester United,Memphis Depay,21,Netherlands,Centre-Forward,CF,14000000.0,PSV Eindhoven,Netherlands,34000000.0,in,summer,Premier League,2015,False,
184477,https://sofifa.com/player/184477/kyriakos-papadopoulos/150002,K. Papadopoulos,Kyriakos Papadopoulos,22,1992-02-23,183,85,Greece,Bayer 04 Leverkusen,German 1. Bundesliga,1.0,78,84,5500000,60000,"CB, CDM",Right,2,3,2,Low/High,Stocky,No,,#Strength,SUB,14.0,FC Schalke 04,,2015.0,SUB,6.0,67.0,44.0,53.0,51.0,77.0,84.0,,,,,,,"Injury Prone, Power Header",54,22,82,56,44,43,41,53,51,55,65,68,58,72,62,82,91,64,90,58,91,72,34,53,45,,75,79,80,10,9,11,8,9,Bayer 04 Leverkusen,Kyriakos Papadopoulos,23,Greece,Centre-Back,CB,,FC Schalke 04,Germany,6500000.0,in,summer,Ger Bundesliga,2015,False,
181291,https://sofifa.com/player/181291/georginio-wijnaldum/150002,G. Wijnaldum,Georginio Wijnaldum,23,1990-11-11,175,74,Netherlands,PSV,Holland Eredivisie,1.0,78,83,8000000,80000,"CAM, RW, CM",Right,2,4,4,High/Medium,Normal,No,,,RCM,10.0,,2011-07-01,2018.0,RCM,8.0,83.0,73.0,70.0,84.0,63.0,72.0,,,,,,,"Flair, Team Player, Technical Dribbler (AI)",65,75,71,75,72,85,75,70,59,83,80,85,83,79,80,76,82,86,68,67,60,72,77,75,73,,63,59,53,15,5,13,11,5,Newcastle United,Georginio Wijnaldum,24,Netherlands,Central Midfield,CM,6000000.0,PSV Eindhoven,Netherlands,20000000.0,in,summer,Premier League,2015,False,
184087,https://sofifa.com/player/184087/toby-alderweireld/150002,T. Alderweireld,Toby Alderweireld,25,1989-03-02,187,80,Belgium,Southampton,English Premier League,1.0,78,82,7500000,50000,CB,Right,2,3,2,Medium/Medium,Normal,No,,,LCB,17.0,Atlético Madrid,,2015.0,RB,2.0,64.0,58.0,64.0,62.0,79.0,79.0,,,,,,,"Long Passer (AI), Long Shot Taker (AI)",58,44,77,76,37,59,54,64,77,67,61,66,57,77,49,85,78,74,81,67,78,78,55,43,59,,79,80,77,15,5,13,15,13,Atlético de Madrid,Toby Alderweireld,26,Belgium,Centre-Back,CB,3500000.0,Southampton,England,3500000.0,in,summer,Laliga,2015,True,end of loan
184087,https://sofifa.com/player/184087/toby-alderweireld/150002,T. Alderweireld,Toby Alderweireld,25,1989-03-02,187,80,Belgium,Southampton,English Premier League,1.0,78,82,7500000,50000,CB,Right,2,3,2,Medium/Medium,Normal,No,,,LCB,17.0,Atlético Madrid,,2015.0,RB,2.0,64.0,58.0,64.0,62.0,79.0,79.0,,,,,,,"Long Passer (AI), Long Shot Taker (AI)",58,44,77,76,37,59,54,64,77,67,61,66,57,77,49,85,78,74,81,67,78,78,55,43,59,,79,80,77,15,5,13,15,13,Tottenham Hotspur,Toby Alderweireld,26,Belgium,Centre-Back,CB,3500000.0,Atlético Madrid,Spain,16000000.0,in,summer,Premier League,2015,False,
192086,https://sofifa.com/player/192086/alexandr-kokorin/150002,A. Kokorin,Aleksandr Kokorin,23,1991-03-19,183,77,Russia,Dinamo Moscow,Russian Premier League,1.0,78,82,8000000,70000,"ST, CAM",Right,2,3,3,High/Medium,Normal,No,,,ST,9.0,,2013-08-15,2016.0,RS,9.0,85.0,77.0,72.0,75.0,44.0,64.0,,,,,,,Selfish,72,78,72,74,73,76,63,74,69,75,85,85,74,82,59,79,74,63,61,76,68,34,83,72,66,,43,42,44,6,15,13,7,7,Zenit St. Petersburg,Aleksandr Kokorin,24,Russia,Second Striker,SS,1000000.0,Dinamo Moscow,Russia,2000000.0,in,winter,Premier Liga,2015,False,
173198,https://sofifa.com/player/173198/davide-astori/150002,D. Astori,Davide Astori,27,1987-01-07,188,80,Italy,Roma,Italian Serie A,1.0,78,81,7500000,80000,CB,Left,2,3,2,Low/High,Lean,No,,,SUB,23.0,Cagliari,,2015.0,LCB,5.0,68.0,40.0,47.0,50.0,81.0,79.0,,,,,,,"Injury Free, Power Header",38,34,75,58,31,42,32,21,62,57,67,69,58,75,54,64,84,69,82,35,83,83,33,38,31,,83,81,79,3,3,3,3,3,ACF Fiorentina,Davide Astori,28,Italy,Centre-Back,CB,,Cagliari Calcio,Italy,1500000.0,in,summer,Serie A,2015,True,loan with fee
177388,https://sofifa.com/player/177388/dimitri-payet/150002,D. Payet,Dimitri Payet,27,1987-03-29,175,77,France,Olympique de Marseille,French Ligue 1,1.0,78,81,8000000,100000,"LM, RM",Right,3,4,4,High/Medium,Normal,Yes,,,CAM,17.0,,2013-07-03,2017.0,,,78.0,79.0,77.0,81.0,44.0,64.0,,,,,,,"Flair, Long Shot Taker (AI), Technical Dribbler (AI)",72,78,66,78,79,80,81,78,76,81,79,77,85,78,76,80,48,68,68,81,54,44,78,78,76,,29,51,48,11,15,9,14,12,West Ham United,Dimitri Payet,28,France,Attacking Midfield,AM,1800000.0,Marseille,France,15000000.0,in,summer,Premier League,2015,False,
183574,https://sofifa.com/player/183574/max-kruse/150002,M. Kruse,Max Kruse,26,1988-03-19,180,76,Germany,Borussia Mönchengladbach,German 1. Bundesliga,1.0,78,81,9500000,70000,"CF, ST",Left,2,4,3,High/Medium,Normal,No,,,RS,10.0,,2013-07-01,2017.0,,,75.0,78.0,76.0,80.0,42.0,74.0,,,,,,,Long Shot Taker (AI),75,76,60,79,78,81,76,69,69,81,73,76,76,78,76,81,70,84,72,78,68,39,77,80,81,,37,44,40,12,7,5,13,9,VfL Wolfsburg,Max Kruse,27,Germany,Second Striker,SS,,Bor. M'gladbach,Germany,12000000.0,in,summer,Ger Bundesliga,2015,False,
178416,https://sofifa.com/player/178416/jeremain-lens/150002,J. Lens,Jeremain Lens,26,1987-11-24,178,73,Netherlands,,,,78,80,0,0,"RW, ST",Right,2,4,4,Medium/Low,Normal,No,,,,,,,,SUB,17.0,86.0,75.0,70.0,81.0,31.0,71.0,,,,,,,"Beat Offside Trap, Speed Dribbler (AI), Chip Shot (AI)",75,75,62,74,86,82,70,64,50,79,84,88,78,82,82,79,75,74,76,74,52,22,68,72,66,,21,38,31,15,15,13,14,5,Sunderland AFC,Jeremain Lens,27,Netherlands,Right Winger,RW,,Dynamo Kyiv,Ukraine,11400000.0,in,summer,Premier League,2015,False,
187072,https://sofifa.com/player/187072/lars-stindl/150002,L. Stindl,Lars Stindl,25,1988-08-26,180,78,Germany,Hannover 96,German 1. Bundesliga,1.0,78,80,8500000,50000,"RM, CDM, CAM, CM",Right,2,3,3,Medium/Medium,Normal,No,,,SUB,10.0,,2010-07-01,2016.0,,,76.0,78.0,77.0,77.0,71.0,76.0,,,,,,,Long Shot Taker (AI),75,77,60,79,79,77,77,75,77,78,75,76,75,80,79,78,72,84,73,80,72,74,77,78,70,,68,74,73,6,9,12,10,11,Borussia Mönchengladbach,Lars Stindl,26,Germany,Attacking Midfield,AM,1000000.0,Hannover 96,Germany,3000000.0,in,summer,Ger Bundesliga,2015,False,
158138,https://sofifa.com/player/158138/aaron-hunt/150002,A. Hunt,Aaron Hunt,27,1986-09-04,183,73,Germany,VfL Wolfsburg,German 1. Bundesliga,1.0,78,78,9000000,80000,"CAM, CM, LM",Left,2,3,3,Medium/Medium,Lean,Yes,,,SUB,10.0,,2014-07-01,2017.0,,,78.0,74.0,78.0,78.0,43.0,67.0,,,,,,,Injury Prone,77,72,65,80,77,78,78,76,70,78,77,78,78,80,73,76,69,77,66,75,57,54,78,80,82,,36,37,35,14,11,6,15,14,Hamburger SV,Aaron Hunt,28,Germany,Attacking Midfield,AM,,VfL Wolfsburg,Germany,3000000.0,in,summer,Ger Bundesliga,2015,False,
183280,https://sofifa.com/player/183280/adil-rami/150002,A. Rami,Adil Rami,28,1985-12-27,190,88,France,Milan,Italian Serie A,1.0,78,78,6500000,90000,CB,Right,2,3,2,Medium/High,Normal,Yes,,#Strength,SUB,13.0,,2014-07-14,2017.0,,,68.0,55.0,51.0,51.0,83.0,81.0,,,,,,,"Power Free-Kick, Power Header",33,43,80,56,50,49,43,60,64,51,67,69,58,61,50,85,80,64,90,58,81,83,39,51,53,,83,84,78,4,2,4,4,2,Sevilla FC,Adil Rami,29,France,Centre-Back,CB,,AC Milan,Italy,2500000.0,in,summer,Laliga,2015,False,
197853,https://sofifa.com/player/197853/serge-aurier/150002,S. Aurier,Serge Aurier,21,1992-12-24,176,76,Ivory Coast,Paris Saint-Germain,French Ligue 1,1.0,77,84,3800000,70000,"RB, RM",Right,2,3,3,High/High,Stocky,No,,#Engine,SUB,19.0,Toulouse Football Club,,2015.0,RB,17.0,83.0,63.0,70.0,75.0,76.0,83.0,,,,,,,,76,64,73,76,49,73,66,29,68,76,84,83,77,78,78,72,90,88,80,57,80,76,72,68,50,,76,77,75,6,9,14,15,8,FC Toulouse,Serge Aurier,22,Cote d'Ivoire,Right-Back,RB,8000000.0,Paris SG,France,8000000.0,in,summer,Ligue 1,2015,True,end of loan
197853,https://sofifa.com/player/197853/serge-aurier/150002,S. Aurier,Serge Aurier,21,1992-12-24,176,76,Ivory Coast,Paris Saint-Germain,French Ligue 1,1.0,77,84,3800000,70000,"RB, RM",Right,2,3,3,High/High,Stocky,No,,#Engine,SUB,19.0,Toulouse Football Club,,2015.0,RB,17.0,83.0,63.0,70.0,75.0,76.0,83.0,,,,,,,,76,64,73,76,49,73,66,29,68,76,84,83,77,78,78,72,90,88,80,57,80,76,72,68,50,,76,77,75,6,9,14,15,8,Paris Saint-Germain,Serge Aurier,22,Cote d'Ivoire,Right-Back,RB,8000000.0,Toulouse,France,10000000.0,in,summer,Ligue 1,2015,False,
204970,https://sofifa.com/player/204970/florian-thauvin/150002,F. Thauvin,Florian Thauvin,21,1993-01-26,179,70,France,Olympique de Marseille,French Ligue 1,1.0,77,84,4500000,70000,"RM, CAM, RW, ST",Left,1,3,4,High/Medium,Normal,No,,,RM,14.0,,2013-09-02,2018.0,,,83.0,73.0,74.0,79.0,32.0,63.0,,,,,,,"Long Shot Taker (AI), Power Header",75,74,65,77,63,81,73,53,74,76,85,81,82,81,70,75,59,68,64,73,55,27,73,75,56,,28,28,30,7,10,13,9,8,Olympique Marseille,Florian Thauvin,23,France,Right Winger,RW,3500000.0,Newcastle,England,3500000.0,in,winter,Ligue 1,2015,True,free loan
204970,https://sofifa.com/player/204970/florian-thauvin/150002,F. Thauvin,Florian Thauvin,21,1993-01-26,179,70,France,Olympique de Marseille,French Ligue 1,1.0,77,84,4500000,70000,"RM, CAM, RW, ST",Left,1,3,4,High/Medium,Normal,No,,,RM,14.0,,2013-09-02,2018.0,,,83.0,73.0,74.0,79.0,32.0,63.0,,,,,,,"Long Shot Taker (AI), Power Header",75,74,65,77,63,81,73,53,74,76,85,81,82,81,70,75,59,68,64,73,55,27,73,75,56,,28,28,30,7,10,13,9,8,Newcastle United,Florian Thauvin,22,France,Right Winger,RW,3500000.0,Marseille,France,18350000.0,in,summer,Premier League,2015,False,
193338,https://sofifa.com/player/193338/mattia-destro/150002,M. Destro,Mattia Destro,23,1991-03-20,178,72,Italy,Roma,Italian Serie A,1.0,77,83,5500000,70000,ST,Right,1,3,3,High/Medium,Normal,Yes,,,SUB,22.0,,2013-07-01,2017.0,SUB,22.0,78.0,76.0,59.0,74.0,30.0,68.0,,,,,,,"Injury Prone, Beat Offside Trap",65,82,74,65,77,71,67,51,39,77,78,78,75,79,70,77,82,68,68,60,65,25,85,59,75,,25,25,25,5,13,14,8,10,AS Roma,Mattia Destro,24,Italy,Centre-Forward,CF,1300000.0,AC Milan,Italy,1300000.0,in,summer,Serie A,2015,True,end of loan
193338,https://sofifa.com/player/193338/mattia-destro/150002,M. Destro,Mattia Destro,23,1991-03-20,178,72,Italy,Roma,Italian Serie A,1.0,77,83,5500000,70000,ST,Right,1,3,3,High/Medium,Normal,Yes,,,SUB,22.0,,2013-07-01,2017.0,SUB,22.0,78.0,76.0,59.0,74.0,30.0,68.0,,,,,,,"Injury Prone, Beat Offside Trap",65,82,74,65,77,71,67,51,39,77,78,78,75,79,70,77,82,68,68,60,65,25,85,59,75,,25,25,25,5,13,14,8,10,Bologna FC 1909,Mattia Destro,24,Italy,Centre-Forward,CF,1300000.0,AS Roma,Italy,8500000.0,in,summer,Serie A,2015,False,
204024,https://sofifa.com/player/204024/christoph-kramer/150002,C. Kramer,Christoph Kramer,23,1991-02-19,189,82,Germany,Borussia Mönchengladbach,German 1. Bundesliga,1.0,77,83,4100000,50000,"CDM, CM",Right,2,4,3,High/High,Lean,No,,#Engine,RCM,23.0,Bayer 04 Leverkusen,,2015.0,SUB,23.0,68.0,56.0,69.0,74.0,75.0,76.0,,,,,,,Injury Free,60,56,57,77,41,76,53,50,72,77,69,68,64,78,54,66,51,95,68,50,77,76,67,68,46,,78,79,74,7,12,8,5,7,Bayer 04 Leverkusen,Christoph Kramer,24,Germany,Defensive Midfield,DM,2500000.0,Bor. M'gladbach,Germany,2500000.0,in,summer,Ger Bundesliga,2015,True,end of loan
195365,https://sofifa.com/player/195365/kevin-kampl/150002,K. Kampl,Kevin Kampl,23,1990-10-09,180,64,Slovenia,FC Red Bull Salzburg,Austrian Football Bundesliga,1.0,77,82,5000000,80000,"RM, RW, CAM",Right,1,4,4,High/Medium,Lean,No,,"#Dribbler, #Acrobat",RM,44.0,,2012-08-31,2018.0,LW,20.0,84.0,60.0,72.0,86.0,40.0,61.0,,,,,,,"Playmaker (AI), Technical Dribbler (AI)",61,57,31,75,54,86,73,64,70,85,86,83,92,73,84,64,70,75,53,61,59,51,77,81,60,,33,42,40,12,10,6,5,15,Bayer 04 Leverkusen,Kevin Kampl,24,Slovenia,Central Midfield,CM,3500000.0,Bor. Dortmund,Germany,11000000.0,in,summer,Ger Bundesliga,2015,False,
200106,https://sofifa.com/player/200106/aras-ozbiliz/150002,A. Özbiliz,Aras Özbiliz,24,1990-03-09,175,72,Armenia,Spartak Moscow,Russian Premier League,1.0,77,82,6000000,80000,"RW, RM",Left,2,3,4,High/Low,Normal,No,,,SUB,11.0,,2013-07-26,2018.0,,,80.0,78.0,75.0,79.0,29.0,55.0,,,,,,,"Power Free-Kick, Avoids Using Weaker Foot, Selfish, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",78,74,40,76,73,79,79,83,72,80,82,79,82,72,79,85,73,65,57,84,34,42,67,70,75,,21,27,22,9,11,13,6,10,Besiktas JK,Aras Özbiliz,25,Armenia,Right Winger,RW,,Spartak Moscow,Russia,1300000.0,in,winter,Super Lig,2015,False,
185373,https://sofifa.com/player/185373/ivelin-popov/150002,I. Popov,Ivelin Popov,26,1987-10-26,182,78,Bulgaria,Kuban Krasnodar,Russian Premier League,1.0,77,80,6500000,70000,CAM,Right,2,4,3,High/Low,Lean,No,,,CAM,71.0,,2012-08-25,2015.0,,,80.0,74.0,77.0,74.0,47.0,70.0,,,,,,,Finesse Shot,70,73,65,83,66,73,66,75,76,78,81,79,74,75,60,77,62,78,68,73,69,48,80,77,76,,38,50,43,13,6,6,14,7,Spartak Moscow,Ivelin Popov,27,Bulgaria,Attacking Midfield,AM,,Kuban Krasnodar,Russia,6000000.0,in,summer,Premier Liga,2015,False,
182212,https://sofifa.com/player/182212/anthony-modeste/150002,A. Modeste,Anthony Modeste,26,1988-04-14,186,83,France,TSG 1899 Hoffenheim,German 1. Bundesliga,1.0,77,79,6500000,70000,ST,Right,2,3,3,High/Medium,Normal,No,,,SUB,27.0,,2013-07-09,2016.0,,,74.0,77.0,65.0,71.0,32.0,72.0,,,,,,,Finesse Shot,68,81,79,70,71,69,61,55,54,74,68,78,72,77,55,77,80,60,82,68,58,28,81,63,78,,28,25,25,9,10,10,5,7,1.FC Köln,Anthony Modeste,27,France,Centre-Forward,CF,,TSG Hoffenheim,Germany,4500000.0,in,summer,Ger Bundesliga,2015,False,
183108,https://sofifa.com/player/183108/nordin-amrabat/150002,N. Amrabat,Nordin Amrabat,27,1987-03-31,178,77,Morocco,Málaga CF,Spain Primera Division,1.0,77,79,5500000,60000,LM,Right,1,2,4,High/Low,Normal,No,,#Acrobat,SUB,2.0,Galatasaray SK,,2015.0,,,88.0,70.0,72.0,81.0,35.0,73.0,,,,,,,"Selfish, Speed Dribbler (AI), Outside Foot Shot",78,69,50,75,54,83,74,67,70,77,89,87,90,70,75,75,58,78,75,73,66,33,72,63,66,,28,40,28,10,13,6,5,12,Málaga CF,Nordin Amrabat,28,Morocco,Right Winger,RW,,Galatasaray,Turkey,3500000.0,in,summer,Laliga,2015,False,
183108,https://sofifa.com/player/183108/nordin-amrabat/150002,N. Amrabat,Nordin Amrabat,27,1987-03-31,178,77,Morocco,Málaga CF,Spain Primera Division,1.0,77,79,5500000,60000,LM,Right,1,2,4,High/Low,Normal,No,,#Acrobat,SUB,2.0,Galatasaray SK,,2015.0,,,88.0,70.0,72.0,81.0,35.0,73.0,,,,,,,"Selfish, Speed Dribbler (AI), Outside Foot Shot",78,69,50,75,54,83,74,67,70,77,89,87,90,70,75,75,58,78,75,73,66,33,72,63,66,,28,40,28,10,13,6,5,12,Watford FC,Nordin Amrabat,28,Morocco,Right Winger,RW,,Málaga CF,Spain,8400000.0,in,winter,Premier League,2015,False,
188352,https://sofifa.com/player/188352/kevin-grosskreutz/150002,K. Großkreutz,Kevin Großkreutz,25,1988-07-19,186,72,Germany,Borussia Dortmund,German 1. Bundesliga,1.0,77,79,5000000,80000,"RB, LM, LB",Right,2,3,2,High/High,Lean,Yes,,#Engine,LM,19.0,,2009-07-01,2016.0,SUB,2.0,80.0,72.0,74.0,70.0,74.0,77.0,,,,,,,Finesse Shot,80,74,48,76,59,69,78,56,70,74,76,83,65,79,58,73,47,93,68,75,87,81,75,73,38,,72,78,78,8,13,11,6,9,VfB Stuttgart,Kevin Großkreutz,27,Germany,Right-Back,RB,,Galatasaray,Turkey,2170000.0,in,winter,Ger Bundesliga,2015,False,
188352,https://sofifa.com/player/188352/kevin-grosskreutz/150002,K. Großkreutz,Kevin Großkreutz,25,1988-07-19,186,72,Germany,Borussia Dortmund,German 1. Bundesliga,1.0,77,79,5000000,80000,"RB, LM, LB",Right,2,3,2,High/High,Lean,Yes,,#Engine,LM,19.0,,2009-07-01,2016.0,SUB,2.0,80.0,72.0,74.0,70.0,74.0,77.0,,,,,,,Finesse Shot,80,74,48,76,59,69,78,56,70,74,76,83,65,79,58,73,47,93,68,75,87,81,75,73,38,,72,78,78,8,13,11,6,9,Galatasaray,Kevin Großkreutz,27,Germany,Right-Back,RB,,Bor. Dortmund,Germany,1500000.0,in,summer,Super Lig,2015,False,
150516,https://sofifa.com/player/150516/lukas-podolski/150002,L. Podolski,Lukas Podolski,29,1985-06-04,182,83,Germany,Arsenal,English Premier League,1.0,77,77,4900000,80000,"LM, LW, ST",Left,3,2,3,Medium/Low,Normal,Yes,,"#Distance Shooter, #Clinical Finisher",SUB,9.0,,2012-07-01,2016.0,SUB,10.0,74.0,87.0,76.0,77.0,38.0,69.0,,,,,,,"Avoids Using Weaker Foot, Beat Offside Trap, Long Shot Taker (AI)",78,87,65,78,90,78,80,75,65,79,76,72,70,80,72,92,65,61,75,85,65,35,80,78,83,,32,38,38,9,8,15,8,8,Galatasaray,Lukas Podolski,30,Germany,Second Striker,SS,,Arsenal,England,2500000.0,in,summer,Super Lig,2015,False,
176481,https://sofifa.com/player/176481/mevlut-erdinc/150002,M. Erdinç,Mevlüt Erdinç,27,1987-02-25,181,85,Turkey,AS Saint-Étienne,French Ligue 1,1.0,77,77,6000000,90000,ST,Right,3,3,3,High/High,Normal,Yes,,,ST,19.0,,2013-09-02,2017.0,SUB,9.0,76.0,75.0,71.0,75.0,43.0,75.0,,,,,,,Finesse Shot,68,79,77,74,71,75,69,74,63,75,77,75,71,74,74,76,81,76,77,66,65,41,79,74,77,,32,45,39,11,13,13,5,6,Hannover 96,Mevlüt Erdinç,28,Turkey,Centre-Forward,CF,,Saint-Étienne,France,3300000.0,in,summer,Ger Bundesliga,2015,False,
210935,https://sofifa.com/player/210935/domenico-berardi/150002,D. Berardi,Domenico Berardi,19,1994-08-01,183,70,Italy,Sassuolo,Italian Serie A,1.0,76,87,4700000,40000,"RW, ST",Left,1,3,3,High/Medium,Lean,No,,,RW,25.0,Juventus,,2015.0,,,84.0,74.0,67.0,80.0,29.0,65.0,,,,,,,Speed Dribbler (AI),66,75,61,71,71,82,71,67,57,80,83,85,81,72,73,71,64,75,58,72,71,25,75,68,80,,21,29,27,4,5,4,4,5,Juventus FC,Domenico Berardi,20,Italy,Right Winger,RW,20000000.0,Sassuolo,Italy,20000000.0,in,summer,Serie A,2015,True,end of loan
210935,https://sofifa.com/player/210935/domenico-berardi/150002,D. Berardi,Domenico Berardi,19,1994-08-01,183,70,Italy,Sassuolo,Italian Serie A,1.0,76,87,4700000,40000,"RW, ST",Left,1,3,3,High/Medium,Lean,No,,,RW,25.0,Juventus,,2015.0,,,84.0,74.0,67.0,80.0,29.0,65.0,,,,,,,Speed Dribbler (AI),66,75,61,71,71,82,71,67,57,80,83,85,81,72,73,71,64,75,58,72,71,25,75,68,80,,21,29,27,4,5,4,4,5,US Sassuolo,Domenico Berardi,20,Italy,Right Winger,RW,20000000.0,Juventus,Italy,10000000.0,in,summer,Serie A,2015,False,
201510,https://sofifa.com/player/201510/layvin-kurzawa/150002,L. Kurzawa,Layvin Kurzawa,21,1992-09-04,182,73,France,AS Monaco,French Ligue 1,1.0,76,85,3800000,40000,LB,Left,1,3,3,High/Medium,Lean,No,,,LB,3.0,,2010-01-01,2018.0,,,79.0,63.0,73.0,74.0,75.0,73.0,,,,,,,,81,65,66,78,58,72,66,52,68,77,82,77,75,77,74,68,74,78,70,56,73,75,65,67,59,,76,75,77,13,9,6,8,14,Paris Saint-Germain,Layvin Kurzawa,22,France,Left-Back,LB,3000000.0,Monaco,France,25000000.0,in,summer,Ligue 1,2015,False,
199767,https://sofifa.com/player/199767/marco-van-ginkel/150002,M. van Ginkel,Marco van Ginkel,21,1992-12-01,186,82,Netherlands,Milan,Italian Serie A,1.0,76,84,4500000,70000,CM,Right,1,4,3,High/Medium,Lean,Yes,,,SUB,21.0,Chelsea,,2015.0,,,77.0,71.0,74.0,75.0,62.0,74.0,,,,,,,,71,72,68,77,73,74,66,62,76,79,75,78,74,78,68,68,77,87,70,70,65,67,77,77,64,,55,66,57,6,10,12,12,13,PSV Eindhoven,Marco van Ginkel,23,Netherlands,Central Midfield,CM,1300000.0,Chelsea,England,1300000.0,in,winter,Eredivisie,2015,True,free loan
199767,https://sofifa.com/player/199767/marco-van-ginkel/150002,M. van Ginkel,Marco van Ginkel,21,1992-12-01,186,82,Netherlands,Milan,Italian Serie A,1.0,76,84,4500000,70000,CM,Right,1,4,3,High/Medium,Lean,Yes,,,SUB,21.0,Chelsea,,2015.0,,,77.0,71.0,74.0,75.0,62.0,74.0,,,,,,,,71,72,68,77,73,74,66,62,76,79,75,78,74,78,68,68,77,87,70,70,65,67,77,77,64,,55,66,57,6,10,12,12,13,Chelsea FC,Marco van Ginkel,22,Netherlands,Central Midfield,CM,1300000.0,AC Milan,Italy,1300000.0,in,summer,Premier League,2015,True,end of loan
199767,https://sofifa.com/player/199767/marco-van-ginkel/150002,M. van Ginkel,Marco van Ginkel,21,1992-12-01,186,82,Netherlands,Milan,Italian Serie A,1.0,76,84,4500000,70000,CM,Right,1,4,3,High/Medium,Lean,Yes,,,SUB,21.0,Chelsea,,2015.0,,,77.0,71.0,74.0,75.0,62.0,74.0,,,,,,,,71,72,68,77,73,74,66,62,76,79,75,78,74,78,68,68,77,87,70,70,65,67,77,77,64,,55,66,57,6,10,12,12,13,Chelsea FC,Marco van Ginkel,23,Netherlands,Central Midfield,CM,1300000.0,Stoke City,England,1300000.0,in,winter,Premier League,2015,True,end of loan
199767,https://sofifa.com/player/199767/marco-van-ginkel/150002,M. van Ginkel,Marco van Ginkel,21,1992-12-01,186,82,Netherlands,Milan,Italian Serie A,1.0,76,84,4500000,70000,CM,Right,1,4,3,High/Medium,Lean,Yes,,,SUB,21.0,Chelsea,,2015.0,,,77.0,71.0,74.0,75.0,62.0,74.0,,,,,,,,71,72,68,77,73,74,66,62,76,79,75,78,74,78,68,68,77,87,70,70,65,67,77,77,64,,55,66,57,6,10,12,12,13,Stoke City,Marco van Ginkel,22,Netherlands,Central Midfield,CM,1300000.0,Chelsea,England,1300000.0,in,summer,Premier League,2015,True,free loan
203486,https://sofifa.com/player/203486/thorgan-hazard/150002,T. Hazard,Thorgan Hazard,21,1993-03-29,174,69,Belgium,Borussia Mönchengladbach,German 1. Bundesliga,1.0,76,84,5000000,45000,"CAM, LM",Right,1,3,3,High/Medium,Normal,No,,,SUB,26.0,Chelsea,,2015.0,,,73.0,73.0,76.0,76.0,32.0,63.0,,,,,,,"Long Shot Taker (AI), Technical Dribbler (AI)",75,72,37,76,74,76,73,72,75,77,71,75,77,76,76,73,64,75,57,76,61,38,75,81,72,,27,33,31,5,8,6,6,7,Borussia Mönchengladbach,Thorgan Hazard,22,Belgium,Left Winger,LW,6000000.0,Chelsea,England,8000000.0,in,summer,Ger Bundesliga,2015,False,
203486,https://sofifa.com/player/203486/thorgan-hazard/150002,T. Hazard,Thorgan Hazard,21,1993-03-29,174,69,Belgium,Borussia Mönchengladbach,German 1. Bundesliga,1.0,76,84,5000000,45000,"CAM, LM",Right,1,3,3,High/Medium,Normal,No,,,SUB,26.0,Chelsea,,2015.0,,,73.0,73.0,76.0,76.0,32.0,63.0,,,,,,,"Long Shot Taker (AI), Technical Dribbler (AI)",75,72,37,76,74,76,73,72,75,77,71,75,77,76,76,73,64,75,57,76,61,38,75,81,72,,27,33,31,5,8,6,6,7,Chelsea FC,Thorgan Hazard,22,Belgium,Left Winger,LW,6000000.0,Bor. M'gladbach,Germany,6000000.0,in,summer,Premier League,2015,True,end of loan
